apprWeight,availabilityWeight,compWeight,recall-rate@1,recall-rate@2,recall-rate@3,recall-rate@4,recall-rate@5,recall-rate@6,recall-rate@7,recall-rate@8,recall-rate@9,recall-rate@10,
3.0,1.0,30.0,14.666666666666666%,20.0%,25.333333333333336%,33.33333333333333%,44.0%,49.333333333333336%,52.0%,54.666666666666664%,54.666666666666664%,56.00000000000001%,
