55.0,1.0,100.0,38,20
65.0,1.0,100.0,36,18
75.0,1.0,100.0,36,18
45.0,1.0,100.0,39,21
25.0,1.0,100.0,40,24
60.0,1.0,100.0,37,17
70.0,1.0,100.0,36,18
35.0,1.0,100.0,40,21
30.0,1.0,100.0,40,21
50.0,1.0,100.0,38,20
40.0,1.0,100.0,39,21
