100,10,5
100,10,10
100,10,20
100,10,30
100,10,40
100,10,50
100,10,60
100,10,70
100,10,80
100,10,90
100,10,100
100,20,0
100,20,1
100,20,2
100,20,5
100,20,10
100,20,20
100,20,30
100,20,40
100,20,50
100,20,60
100,20,70
100,20,80
100,20,90
100,20,100
100,30,0
100,30,1
100,30,2
100,30,5
100,30,10
100,30,20
100,30,30
100,30,40
100,30,50
100,30,60
100,30,70
100,30,80
100,30,90
100,30,100
100,40,0
100,40,1
100,40,2
100,40,5
100,40,10
100,40,20
100,40,30
100,40,40
100,40,50
100,40,60
100,40,70
100,40,80
100,40,90
100,40,100
100,50,0
100,50,1
100,50,2
100,50,5
100,50,10
100,50,20
100,50,30
100,50,40
100,50,50
100,50,60
100,50,70
100,50,80
100,50,90
100,50,100
100,60,0
100,60,1
100,60,2
100,60,5
100,60,10
100,60,20
100,60,30
100,60,40
100,60,50
100,60,60
100,60,70
100,60,80
100,60,90
100,60,100
100,70,0
100,70,1
100,70,2
100,70,5
100,70,10
100,70,20
100,70,30
100,70,40
100,70,50
100,70,60
100,70,70
100,70,80
100,70,90
100,70,100
100,80,0
100,80,1
100,80,2
100,80,5
100,80,10
100,80,20
100,80,30
100,80,40
100,80,50
100,80,60
100,80,70
100,80,80
100,80,90
100,80,100
100,90,0
100,90,1
100,90,2
100,90,5
100,90,10
100,90,20
100,90,30
100,90,40
100,90,50
100,90,60
100,90,70
100,90,80
100,90,90
100,90,100
100,100,0
100,100,1
100,100,2
100,100,5
100,100,10
100,100,20
100,100,30
100,100,40
100,100,50
100,100,60
100,100,70
100,100,80
100,100,90
100,100,100
